"","order","species","adult_body_mass_g","adult_head_body_len_mm","home_range_km2","litter_size","habitat"
"4791","Rodentia","Tamias bulleri",100,135.85,NA,2.43,"T"
"4792","Rodentia","Tamias canipes",70.2,131.4,NA,3.88,"T"
"4793","Rodentia","Tamias cinereicollis",61.59,128,NA,4.89,"T"
"4794","Rodentia","Tamias dorsalis",63.66,125.38,0.01,4.99,"T"
"4795","Rodentia","Tamias durangae",84.99,133.91,NA,2.38,"T"
"4796","Rodentia","Tamias merriami",74.77,133.95,NA,4.5,"T"
"4797","Rodentia","Tamias minimus",42.87,111.56,0.01,4.95,"T"
"4798","Rodentia","Tamias obscurus",72.99,128.11,NA,3.49,"T"
"4799","Rodentia","Tamias ochrogenys",91.69,151.04,NA,NA,"T"
"4800","Rodentia","Tamias palmeri",60.74,125.02,NA,3.93,"T"
"4801","Rodentia","Tamias panamintinus",51.73,115.99,NA,4.04,"T"
"4802","Rodentia","Tamias quadrimaculatus",83.62,140.12,0.005589918,5.93,"T"
"4803","Rodentia","Tamias quadrivittatus",57.49,122.41,0.02,3.92,"T"
"4804","Rodentia","Tamias ruficaudus",60.06,124.26,NA,4.85,"T"
"4805","Rodentia","Tamias rufus",53.6,NA,0.007408495,NA,"T"
"4806","Rodentia","Tamias senex",89.35,145.45,0.01,4.37,"T"
"4807","Rodentia","Tamias sibiricus",94.16,148.7,0.001508451,5.01,"T"
"4808","Rodentia","Tamias siskiyou",75,145.27,NA,NA,"T"
"4809","Rodentia","Tamias sonomae",75,133.63,NA,4,"T"
"4810","Rodentia","Tamias speciosus",60.83,124.69,0.01,4.14,"T"
"4811","Rodentia","Tamias striatus",NA,146.47,NA,NA,"T"
"4812","Rodentia","Tamias townsendii",79.12,139.23,0.0072278,3.75,"T"
"4813","Rodentia","Tamias umbrinus",51.75,123.66,0.02,6.8,"T"
"4814","Rodentia","Tamiasciurus douglasii",225,190.96,0.003531743,5.49,"T"
"4815","Rodentia","Tamiasciurus hudsonicus",200.24,188.42,0.007743219,3.93,"T"
"4816","Rodentia","Tamiasciurus mearnsi",NA,NA,NA,NA,"T"
"4817","Rodentia","Tamiops maritimus",66.77,132.31,NA,2.59,"T"
"4818","Rodentia","Tamiops mcclellandii",45.84,104.61,NA,2.38,"T"
"4819","Rodentia","Tamiops rodolphii",NA,NA,NA,NA,"T"
"4820","Rodentia","Tamiops swinhoei",NA,NA,NA,3.4,"T"
"4821","Rodentia","Tapecomys primus",NA,NA,NA,NA,"T"
"4822","Rodentia","Tarsomys apoensis",NA,156.99,NA,NA,"T"
"4823","Rodentia","Tarsomys echinatus",NA,NA,NA,NA,"T"
"4824","Rodentia","Tateomys macrocercus",NA,NA,NA,NA,"T"
"4825","Rodentia","Tateomys rhinogradoides",NA,NA,NA,NA,"T"
"4826","Rodentia","Tatera indica",138.28,NA,0.001368298,4.99,"T"
"4827","Rodentia","Taterillus arenarius",47,NA,NA,NA,"T"
"4828","Rodentia","Taterillus congicus",NA,NA,NA,NA,"T"
"4829","Rodentia","Taterillus emini",52,NA,NA,3.76,"T"
"4830","Rodentia","Taterillus gracilis",49.9,NA,NA,4,"T"
"4831","Rodentia","Taterillus harringtoni",NA,NA,NA,NA,"T"
"4832","Rodentia","Taterillus lacustris",NA,NA,NA,NA,"T"
"4833","Rodentia","Taterillus petteri",NA,NA,NA,NA,"T"
"4834","Rodentia","Taterillus pygargus",60.19,NA,0.000415138,4.47,"T"
"4835","Rodentia","Taterillus tranieri",NA,NA,NA,NA,"T"
"4836","Rodentia","Thallomys loringi",NA,NA,NA,NA,"T"
"4837","Rodentia","Thallomys nigricauda",124.49,NA,NA,NA,"T"
"4838","Rodentia","Thallomys paedulcus",77.7,NA,NA,3.2,"T"
"4839","Rodentia","Thallomys shortridgei",NA,NA,NA,NA,"T"
"4840","Rodentia","Thalpomys cerradensis",23.99,NA,NA,NA,"T"
"4841","Rodentia","Thalpomys lasiotis",23.99,NA,NA,NA,"T"
"4842","Rodentia","Thamnomys kempi",75,NA,NA,NA,"T"
"4843","Rodentia","Thamnomys major",NA,NA,NA,NA,"T"
"4844","Rodentia","Thamnomys venustus",61.88,NA,NA,1.33,"T"
"4845","Rodentia","Thaptomys nigrita",19.9,NA,NA,NA,"T"
"4846","Rodentia","Thomasomys apeco",NA,NA,NA,NA,"T"
"4847","Rodentia","Thomasomys aureus",87.99,NA,NA,NA,"T"
"4848","Rodentia","Thomasomys baeops",77,NA,NA,NA,"T"
"4849","Rodentia","Thomasomys bombycinus",114.5,NA,NA,NA,"T"
"4850","Rodentia","Thomasomys caudivarius",NA,114.37,NA,NA,"T"
"4851","Rodentia","Thomasomys cinereiventer",77,NA,NA,NA,"T"
"4852","Rodentia","Thomasomys cinereus",77,NA,NA,NA,"T"
"4853","Rodentia","Thomasomys cinnameus",NA,NA,NA,NA,"T"
"4854","Rodentia","Thomasomys daphne",77,NA,NA,NA,"T"
"4855","Rodentia","Thomasomys eleusis",77,NA,NA,NA,"T"
"4856","Rodentia","Thomasomys erro",NA,NA,NA,NA,"T"
"4857","Rodentia","Thomasomys gracilis",77,NA,NA,NA,"T"
"4858","Rodentia","Thomasomys hudsoni",NA,NA,NA,NA,"T"
"4859","Rodentia","Thomasomys hylophilus",77,NA,NA,NA,"T"
"4860","Rodentia","Thomasomys incanus",77,NA,NA,NA,"T"
"4861","Rodentia","Thomasomys ischyrus",77,NA,NA,NA,"T"
"4862","Rodentia","Thomasomys kalinowskii",77,NA,NA,NA,"T"
"4863","Rodentia","Thomasomys ladewi",77,NA,NA,NA,"T"
"4864","Rodentia","Thomasomys laniger",35.74,111.66,NA,NA,"T"
"4865","Rodentia","Thomasomys macrotis",NA,NA,NA,NA,"T"
"4866","Rodentia","Thomasomys monochromos",77,NA,NA,NA,"T"
"4867","Rodentia","Thomasomys niveipes",54.09,120.63,NA,NA,"T"
"4868","Rodentia","Thomasomys notatus",77,NA,NA,NA,"T"
"4869","Rodentia","Thomasomys onkiro",NA,NA,NA,NA,"T"
"4870","Rodentia","Thomasomys oreas",77,NA,NA,NA,"T"
"4871","Rodentia","Thomasomys paramorum",77,NA,NA,NA,"T"
"4872","Rodentia","Thomasomys popayanus",NA,NA,NA,NA,"T"
"4873","Rodentia","Thomasomys praetor",NA,NA,NA,NA,"T"
"4874","Rodentia","Thomasomys pyrrhonotus",77,NA,NA,NA,"T"
"4875","Rodentia","Thomasomys rhoadsi",77,NA,NA,NA,"T"
"4876","Rodentia","Thomasomys rosalinda",77,NA,NA,NA,"T"
"4877","Rodentia","Thomasomys silvestris",77,106.3,NA,NA,"T"
"4878","Rodentia","Thomasomys taczanowskii",77,NA,NA,NA,"T"
"4879","Rodentia","Thomasomys ucucha",NA,NA,NA,NA,"T"
"4880","Rodentia","Thomasomys vestitus",76.5,NA,NA,NA,"T"
"4881","Rodentia","Thomasomys vulcani",NA,NA,NA,NA,"T"
"4882","Rodentia","Thomomys bottae",122.7,156.56,9.89e-05,4.61,"T"
"4883","Rodentia","Thomomys bulbivorus",359.9,199.44,NA,4.99,"T"
"4884","Rodentia","Thomomys clusius",NA,NA,NA,6.5,"T"
"4885","Rodentia","Thomomys idahoensis",NA,NA,NA,NA,"T"
"4886","Rodentia","Thomomys mazama",93.07,144.99,9.05e-05,3.79,"T"
"4887","Rodentia","Thomomys monticola",80.99,NA,5.74e-05,3.49,"T"
"4888","Rodentia","Thomomys talpoides",104.64,152.04,NA,4.86,"T"
"4889","Rodentia","Thomomys townsendii",263.35,183.92,NA,6.15,"T"
"4890","Rodentia","Thomomys umbrinus",125.56,NA,NA,2.2,"T"
"4891","Rodentia","Thrichomys apereoides",297.53,NA,NA,3.2,"T"
"4892","Rodentia","Thrichomys inermis",NA,NA,NA,NA,"T"
"4893","Rodentia","Thrichomys pachyurus",NA,NA,NA,NA,"T"
"4894","Rodentia","Thryonomys gregorianus",2707.14,NA,NA,2.91,"T"
"4895","Rodentia","Thryonomys swinderianus",3750.85,NA,NA,3.88,"T"
"4896","Rodentia","Tokudaia muenninki",NA,NA,NA,NA,"T"
"4897","Rodentia","Tokudaia osimensis",84.65,NA,NA,NA,"T"
"4898","Rodentia","Trichys fasciculata",1750,414.99,NA,NA,"T"
"4899","Rodentia","Trinomys albispinus",284.99,NA,NA,NA,"T"
"4900","Rodentia","Trinomys dimidiatus",167.6,197.69,NA,2,"T"
"4901","Rodentia","Trinomys eliasi",NA,NA,NA,3,"T"
"4902","Rodentia","Trinomys gratiosus",NA,NA,NA,1.37,"T"
"4903","Rodentia","Trinomys iheringi",220.39,197.54,0.01,0.97,"T"
"4904","Rodentia","Trinomys mirapitanga",NA,NA,NA,NA,"T"
"4905","Rodentia","Trinomys moojeni",NA,NA,NA,NA,"T"
"4906","Rodentia","Trinomys myosuros",284.99,NA,NA,NA,"T"
"4907","Rodentia","Trinomys paratus",NA,NA,NA,NA,"T"
"4908","Rodentia","Trinomys setosus",284.99,NA,NA,NA,"T"
"4909","Rodentia","Trinomys yonenagae",NA,NA,NA,NA,"T"
"4910","Rodentia","Trogopterus xanthipes",NA,NA,NA,1.64,"T"
"4911","Rodentia","Tryphomys adustus",NA,152.5,NA,NA,"T"
"4912","Rodentia","Tscherskia triton",25,NA,NA,4.24,"T"
"4913","Rodentia","Tylomys bullaris",280,NA,NA,NA,"T"
"4914","Rodentia","Tylomys fulviventer",NA,NA,NA,NA,"T"
"4915","Rodentia","Tylomys mirae",183.6,NA,NA,NA,"T"
"4916","Rodentia","Tylomys nudicaudus",181.65,NA,NA,2.47,"T"
"4917","Rodentia","Tylomys panamensis",NA,NA,NA,NA,"T"
"4918","Rodentia","Tylomys tumbalensis",280,NA,NA,NA,"T"
"4919","Rodentia","Tylomys watsoni",NA,NA,NA,2.91,"T"
"4920","Rodentia","Tympanoctomys barrerae",86.02,128.53,NA,NA,"T"
"4921","Rodentia","Typhlomys cinereus",NA,NA,NA,NA,"T"
"4922","Rodentia","Uranomys ruddi",35.48,92.95,NA,4.07,"T"
"4923","Rodentia","Uromys anak",745.38,310.32,NA,4.3,"T"
"4924","Rodentia","Uromys boeadii",NA,NA,NA,NA,"T"
"4925","Rodentia","Uromys caudimaculatus",644.42,283.01,NA,1.46,"T"
"4926","Rodentia","Uromys emmae",NA,NA,NA,NA,"T"
"4927","Rodentia","Uromys hadrourus",149.11,134.99,NA,3,"T"
"4928","Rodentia","Uromys imperator",1000,NA,NA,NA,"T"
"4929","Rodentia","Uromys neobritannicus",612.49,NA,NA,NA,"T"
"4930","Rodentia","Uromys porculus",NA,216.22,NA,NA,"T"
"4931","Rodentia","Uromys rex",419.99,260.03,NA,NA,"T"
"4932","Rodentia","Uromys siebersi",NA,275.19,NA,NA,"T"
"4933","Rodentia","Vandeleuria nilagirica",NA,NA,NA,NA,"T"
"4934","Rodentia","Vandeleuria nolthenii",NA,NA,NA,4,"T"
"4935","Rodentia","Vandeleuria oleracea",NA,NA,NA,3.24,"T"
"4936","Rodentia","Vernaya fulva",NA,NA,NA,NA,"T"
"4937","Rodentia","Voalavo gymnocaudus",NA,NA,NA,NA,"T"
"4938","Rodentia","Volemys millicens",NA,NA,NA,NA,"T"
"4939","Rodentia","Volemys musseri",NA,NA,NA,NA,"T"
"4940","Rodentia","Wiedomys pyrrhorhinos",46.7,NA,NA,3.8,"T"
"4941","Rodentia","Wilfredomys oenax",46.8,NA,NA,NA,"T"
"4942","Rodentia","Xenomys nelsoni",129.99,NA,NA,1.6,"T"
"4943","Rodentia","Xenuromys barbatus",975.3,304.67,NA,NA,"T"
"4944","Rodentia","Xeromys myoides",45.2,113.03,NA,2,"T"
"4945","Rodentia","Xerus erythropus",602.23,312.04,0.09,3.45,"T"
"4946","Rodentia","Xerus inauris",572.6,247,NA,2.06,"T"
"4947","Rodentia","Xerus princeps",624.9,NA,NA,2,"T"
"4948","Rodentia","Xerus rutilus",316.96,221.83,0.03,1.94,"T"
"4949","Rodentia","Zapus hudsonius",18.43,85.89,0.00185499,5.36,"T"
"4950","Rodentia","Zapus princeps",27.2,94.06,0.001944219,5.04,"T"
"4951","Rodentia","Zapus trinotatus",27.45,97.7,NA,5.47,"T"
"4952","Rodentia","Zelotomys hildegardeae",55.22,NA,NA,5.75,"T"
"4953","Rodentia","Zelotomys woosnami",54.1,NA,NA,4.99,"T"
"4954","Rodentia","Zenkerella insignis",200,NA,NA,NA,"T"
"4955","Rodentia","Zygodontomys brevicauda",52.22,NA,NA,4.23,"T"
"4956","Rodentia","Zygodontomys brunneus",75.59,NA,NA,NA,"T"
"4957","Rodentia","Zygogeomys trichopus",473.54,225,NA,NA,"T"
"4958","Rodentia","Zyzomys argurus",40.42,107.83,0.001039588,2.76,"T"
"4959","Rodentia","Zyzomys maini",93.99,NA,NA,NA,"T"
"4960","Rodentia","Zyzomys palatilis",123,NA,NA,NA,"T"
"4961","Rodentia","Zyzomys pedunculatus",100,126.79,NA,NA,"T"
"4962","Rodentia","Zyzomys woodwardi",95.02,146.07,NA,2.23,"T"
"4963","Scandentia","Anathana ellioti",160,NA,NA,4.84,"T"
"4964","Scandentia","Dendrogale melanura",59.99,125,NA,NA,"T"
"4965","Scandentia","Dendrogale murina",49.99,NA,NA,NA,"T"
"4966","Scandentia","Ptilocercus lowii",42.5,120,NA,NA,"T"
"4967","Scandentia","Tupaia belangeri",200,NA,NA,NA,"T"
"4968","Scandentia","Tupaia chrysogaster",NA,NA,NA,NA,"T"
"4969","Scandentia","Tupaia dorsalis",168.05,185,NA,NA,"T"
"4970","Scandentia","Tupaia glis",132.43,185,0.008142403,2.22,"T"
"4971","Scandentia","Tupaia gracilis",111.95,185,NA,NA,"T"
"4972","Scandentia","Tupaia javanica",NA,NA,NA,2.95,"T"
"4973","Scandentia","Tupaia longipes",168.05,185,NA,1.5,"T"
"4974","Scandentia","Tupaia minor",70,185,NA,1.93,"T"
"4975","Scandentia","Tupaia moellendorffi",NA,NA,NA,NA,"T"
"4976","Scandentia","Tupaia montana",168.05,185,NA,2.01,"T"
"4977","Scandentia","Tupaia nicobarica",170.25,NA,NA,0.96,"T"
"4978","Scandentia","Tupaia palawanensis",168.05,185,NA,NA,"T"
"4979","Scandentia","Tupaia picta",168.05,185,NA,NA,"T"
"4980","Scandentia","Tupaia splendidula",168.05,185,NA,NA,"T"
"4981","Scandentia","Tupaia tana",182.33,185,NA,2.51,"T"
"4982","Scandentia","Urogale everetti",300.79,195,NA,1.69,"T"
"4983","Sirenia","Dugong dugon",295000,2550,47.17,1,"M"
"4984","Sirenia","Hydrodamalis gigas",4e+06,7628.12,NA,1,"M"
"4985","Sirenia","Trichechus inunguis",418001.19,2751.93,NA,1,"M"
"4986","Sirenia","Trichechus manatus",467324.83,3494.78,NA,1.22,"M"
"4987","Sirenia","Trichechus senegalensis",454000,3499.99,NA,1,"M"
"4988","Soricomorpha","Anourosorex assamensis",NA,NA,NA,NA,"T"
"4989","Soricomorpha","Anourosorex schmidi",NA,NA,NA,NA,"T"
"4990","Soricomorpha","Anourosorex squamipes",20,94.76,NA,2.82,"T"
"4991","Soricomorpha","Anourosorex yamashinai",NA,NA,NA,NA,"T"
"4992","Soricomorpha","Blarina brevicauda",18.56,120.82,0.003539783,5.39,"T"
"4993","Soricomorpha","Blarina carolinensis",11.91,73.2,0.00995781,3.95,"T"
"4994","Soricomorpha","Blarina hylophaga",14.49,NA,NA,NA,"T"
"4995","Soricomorpha","Blarina peninsulae",NA,NA,NA,NA,"T"
"4996","Soricomorpha","Blarinella griselda",NA,NA,NA,NA,"T"
"4997","Soricomorpha","Blarinella quadraticauda",12.5,67.5,NA,NA,"T"
"4998","Soricomorpha","Blarinella wardi",NA,NA,NA,NA,"T"
"4999","Soricomorpha","Chimarrogale hantu",54.99,103.5,NA,NA,"T"
"5000","Soricomorpha","Chimarrogale himalayica",33.5,107.52,NA,NA,"T"
"5001","Soricomorpha","Chimarrogale phaeura",NA,100.49,NA,NA,"T"
"5002","Soricomorpha","Chimarrogale platycephalus",36.32,116.49,NA,NA,"T"
"5003","Soricomorpha","Chimarrogale styani",NA,102,NA,NA,"T"
"5004","Soricomorpha","Chimarrogale sumatrana",NA,NA,NA,NA,"T"
"5005","Soricomorpha","Chodsigoa caovansunga",NA,NA,NA,NA,"T"
"5006","Soricomorpha","Chodsigoa hypsibia",NA,NA,NA,NA,"T"
"5007","Soricomorpha","Chodsigoa lamula",NA,NA,NA,NA,"T"
"5008","Soricomorpha","Chodsigoa parca",NA,70,NA,NA,"T"
"5009","Soricomorpha","Chodsigoa parva",NA,NA,NA,NA,"T"
"5010","Soricomorpha","Chodsigoa salenskii",5.49,NA,NA,NA,"T"
"5011","Soricomorpha","Chodsigoa smithii",NA,84,NA,NA,"T"
"5012","Soricomorpha","Chodsigoa sodalis",NA,NA,NA,NA,"T"
"5013","Soricomorpha","Condylura cristata",48.15,115.65,0.003656234,5.39,"T"
"5014","Soricomorpha","Congosorex polli",NA,NA,NA,NA,"T"
"5015","Soricomorpha","Congosorex verheyeni",NA,NA,NA,NA,"T"
"5016","Soricomorpha","Crocidura aleksandrisi",NA,NA,NA,NA,"T"
"5017","Soricomorpha","Crocidura allex",NA,NA,NA,3.99,"T"
"5018","Soricomorpha","Crocidura andamanensis",NA,NA,NA,NA,"T"
"5019","Soricomorpha","Crocidura ansellorum",NA,NA,NA,NA,"T"
"5020","Soricomorpha","Crocidura arabica",NA,NA,NA,NA,"T"
"5021","Soricomorpha","Crocidura arispa",NA,NA,NA,NA,"T"
"5022","Soricomorpha","Crocidura armenica",NA,NA,NA,NA,"T"
"5023","Soricomorpha","Crocidura attenuata",NA,NA,NA,0.99,"T"
"5024","Soricomorpha","Crocidura attila",NA,NA,NA,NA,"T"
"5025","Soricomorpha","Crocidura baileyi",NA,NA,NA,NA,"T"
"5026","Soricomorpha","Crocidura baluensis",NA,NA,NA,NA,"T"
"5027","Soricomorpha","Crocidura batesi",16.49,68.79,NA,NA,"T"
"5028","Soricomorpha","Crocidura beatus",10.55,NA,NA,NA,"T"
"5029","Soricomorpha","Crocidura beccarii",NA,NA,NA,NA,"T"
"5030","Soricomorpha","Crocidura bottegi",3.49,NA,NA,2.99,"T"
"5031","Soricomorpha","Crocidura bottegoides",NA,NA,NA,NA,"T"
"5032","Soricomorpha","Crocidura brunnea",NA,NA,NA,NA,"T"
"5033","Soricomorpha","Crocidura buettikoferi",NA,NA,NA,2.99,"T"
"5034","Soricomorpha","Crocidura caliginea",NA,NA,NA,NA,"T"
"5035","Soricomorpha","Crocidura canariensis",7.5,NA,NA,NA,"T"
"5036","Soricomorpha","Crocidura caspica",NA,NA,NA,NA,"T"
"5037","Soricomorpha","Crocidura cinderella",NA,NA,NA,NA,"T"
"5038","Soricomorpha","Crocidura congobelgica",NA,NA,NA,NA,"T"
"5039","Soricomorpha","Crocidura crenata",NA,NA,NA,NA,"T"
"5040","Soricomorpha","Crocidura crossei",8,NA,NA,3,"T"
"5041","Soricomorpha","Crocidura cyanea",8.58,NA,NA,3.59,"T"
"5042","Soricomorpha","Crocidura denti",NA,NA,NA,NA,"T"
"5043","Soricomorpha","Crocidura desperata",NA,NA,NA,NA,"T"
"5044","Soricomorpha","Crocidura dhofarensis",NA,NA,NA,NA,"T"
"5045","Soricomorpha","Crocidura dolichura",5.63,71,NA,NA,"T"
"5046","Soricomorpha","Crocidura douceti",4.3,NA,NA,NA,"T"
"5047","Soricomorpha","Crocidura dsinezumi",NA,NA,NA,4.29,"T"
"5048","Soricomorpha","Crocidura eisentrauti",NA,NA,NA,1.99,"T"
"5049","Soricomorpha","Crocidura elgonius",6.5,NA,NA,NA,"T"
"5050","Soricomorpha","Crocidura elongata",NA,NA,NA,NA,"T"
"5051","Soricomorpha","Crocidura erica",NA,NA,NA,NA,"T"
"5052","Soricomorpha","Crocidura fischeri",NA,NA,NA,NA,"T"
"5053","Soricomorpha","Crocidura flavescens",31.22,NA,NA,3.37,"T"
"5054","Soricomorpha","Crocidura floweri",NA,NA,NA,NA,"T"
"5055","Soricomorpha","Crocidura foetida",NA,NA,NA,NA,"T"
"5056","Soricomorpha","Crocidura foxi",21,NA,NA,1.99,"T"
"5057","Soricomorpha","Crocidura fuliginosa",12,NA,NA,1.73,"T"
"5058","Soricomorpha","Crocidura fulvastra",10,NA,NA,NA,"T"
"5059","Soricomorpha","Crocidura fumosa",14.49,NA,NA,3.74,"T"
"5060","Soricomorpha","Crocidura fuscomurina",5.6,60.21,NA,3,"T"
"5061","Soricomorpha","Crocidura glassi",NA,NA,NA,NA,"T"
"5062","Soricomorpha","Crocidura gmelini",NA,NA,NA,NA,"T"
"5063","Soricomorpha","Crocidura goliath",87.92,147.42,NA,NA,"T"
"5064","Soricomorpha","Crocidura gracilipes",6.69,NA,NA,2.99,"T"
"5065","Soricomorpha","Crocidura grandiceps",23,NA,NA,NA,"T"
"5066","Soricomorpha","Crocidura grandis",NA,NA,NA,NA,"T"
"5067","Soricomorpha","Crocidura grassei",NA,62.99,NA,NA,"T"
"5068","Soricomorpha","Crocidura grayi",10.7,NA,NA,NA,"T"
"5069","Soricomorpha","Crocidura greenwoodi",NA,NA,NA,NA,"T"
"5070","Soricomorpha","Crocidura harenna",NA,NA,NA,NA,"T"
"5071","Soricomorpha","Crocidura hildegardeae",10.28,NA,NA,NA,"T"
"5072","Soricomorpha","Crocidura hilliana",NA,NA,NA,NA,"T"
"5073","Soricomorpha","Crocidura hirta",15.8,NA,NA,3.89,"T"
"5074","Soricomorpha","Crocidura hispida",NA,NA,NA,NA,"T"
"5075","Soricomorpha","Crocidura horsfieldii",5.47,63.88,NA,3.14,"T"
"5076","Soricomorpha","Crocidura hutanis",NA,NA,NA,NA,"T"
"5077","Soricomorpha","Crocidura ichnusae",NA,NA,NA,NA,"T"
"5078","Soricomorpha","Crocidura indochinensis",NA,NA,NA,NA,"T"
"5079","Soricomorpha","Crocidura jacksoni",7,NA,NA,3.49,"T"
"5080","Soricomorpha","Crocidura jenkinsi",NA,NA,NA,NA,"T"
"5081","Soricomorpha","Crocidura jouvenetae",9.79,NA,NA,NA,"T"
"5082","Soricomorpha","Crocidura katinka",NA,NA,NA,NA,"T"
"5083","Soricomorpha","Crocidura kivuana",NA,NA,NA,1.66,"T"
"5084","Soricomorpha","Crocidura lamottei",NA,NA,NA,NA,"T"
"5085","Soricomorpha","Crocidura lanosa",NA,NA,NA,3.29,"T"
"5086","Soricomorpha","Crocidura lasiura",NA,NA,NA,NA,"T"
"5087","Soricomorpha","Crocidura latona",NA,NA,NA,NA,"T"
"5088","Soricomorpha","Crocidura lea",NA,NA,NA,NA,"T"
"5089","Soricomorpha","Crocidura lepidura",NA,NA,NA,NA,"T"
"5090","Soricomorpha","Crocidura leucodon",10.88,NA,NA,3.36,"T"
"5091","Soricomorpha","Crocidura levicula",NA,NA,NA,NA,"T"
"5092","Soricomorpha","Crocidura littoralis",18.61,NA,NA,2.99,"T"
"5093","Soricomorpha","Crocidura longipes",19.3,NA,NA,NA,"T"
"5094","Soricomorpha","Crocidura lucina",NA,NA,NA,NA,"T"
"5095","Soricomorpha","Crocidura ludia",5.15,NA,NA,NA,"T"
"5096","Soricomorpha","Crocidura luna",13.83,NA,NA,1.99,"T"
"5097","Soricomorpha","Crocidura lusitania",2.48,30.99,NA,NA,"T"
"5098","Soricomorpha","Crocidura macarthuri",NA,NA,NA,NA,"T"
"5099","Soricomorpha","Crocidura macmillani",NA,NA,NA,NA,"T"
"5100","Soricomorpha","Crocidura macowi",NA,NA,NA,NA,"T"
"5101","Soricomorpha","Crocidura malayana",NA,NA,NA,NA,"T"
"5102","Soricomorpha","Crocidura manengubae",NA,NA,NA,NA,"T"
"5103","Soricomorpha","Crocidura maquassiensis",5.99,NA,NA,NA,"T"
"5104","Soricomorpha","Crocidura mariquensis",10.35,NA,NA,3.94,"T"
"5105","Soricomorpha","Crocidura maurisca",14,NA,NA,NA,"T"
"5106","Soricomorpha","Crocidura maxi",NA,NA,NA,NA,"T"
"5107","Soricomorpha","Crocidura mindorus",NA,NA,NA,NA,"T"
"5108","Soricomorpha","Crocidura miya",NA,NA,NA,NA,"T"
"5109","Soricomorpha","Crocidura monax",16,NA,NA,NA,"T"
"5110","Soricomorpha","Crocidura monticola",NA,NA,NA,NA,"T"
"5111","Soricomorpha","Crocidura montis",14.49,NA,NA,NA,"T"
"5112","Soricomorpha","Crocidura muricauda",NA,NA,NA,NA,"T"
"5113","Soricomorpha","Crocidura musseri",NA,NA,NA,NA,"T"
"5114","Soricomorpha","Crocidura mutesae",23.91,NA,NA,NA,"T"
"5115","Soricomorpha","Crocidura nana",NA,NA,NA,NA,"T"
"5116","Soricomorpha","Crocidura nanilla",6.5,NA,NA,NA,"T"
"5117","Soricomorpha","Crocidura negligens",NA,NA,NA,NA,"T"
"5118","Soricomorpha","Crocidura negrina",11.33,NA,NA,NA,"T"
"5119","Soricomorpha","Crocidura nicobarica",NA,100,NA,3,"T"
"5120","Soricomorpha","Crocidura nigeriae",23,NA,NA,NA,"T"
"5121","Soricomorpha","Crocidura nigricans",20,NA,NA,3.99,"T"
"5122","Soricomorpha","Crocidura nigripes",NA,NA,NA,NA,"T"
"5123","Soricomorpha","Crocidura nigrofusca",11.75,NA,NA,2.49,"T"
"5124","Soricomorpha","Crocidura nimbae",NA,NA,NA,NA,"T"
"5125","Soricomorpha","Crocidura niobe",16,NA,NA,2.99,"T"
"5126","Soricomorpha","Crocidura obscurior",NA,NA,NA,NA,"T"
"5127","Soricomorpha","Crocidura olivieri",34.42,108.11,NA,NA,"T"
"5128","Soricomorpha","Crocidura orientalis",NA,NA,NA,NA,"T"
"5129","Soricomorpha","Crocidura orii",NA,NA,NA,NA,"T"
"5130","Soricomorpha","Crocidura palawanensis",NA,NA,NA,NA,"T"
"5131","Soricomorpha","Crocidura paradoxura",NA,NA,NA,NA,"T"
"5132","Soricomorpha","Crocidura parvipes",NA,NA,NA,NA,"T"
"5133","Soricomorpha","Crocidura pasha",6.5,NA,NA,NA,"T"
"5134","Soricomorpha","Crocidura pergrisea",NA,NA,NA,NA,"T"
"5135","Soricomorpha","Crocidura phaeura",NA,NA,NA,NA,"T"
"5136","Soricomorpha","Crocidura picea",NA,NA,NA,NA,"T"
"5137","Soricomorpha","Crocidura pitmani",NA,NA,NA,NA,"T"
"5138","Soricomorpha","Crocidura planiceps",2.5,NA,NA,3,"T"
"5139","Soricomorpha","Crocidura poensis",17.05,NA,NA,2.44,"T"
"5140","Soricomorpha","Crocidura polia",NA,NA,NA,NA,"T"
"5141","Soricomorpha","Crocidura pullata",NA,NA,NA,NA,"T"
"5142","Soricomorpha","Crocidura raineyi",14.49,NA,NA,NA,"T"
"5143","Soricomorpha","Crocidura ramona",NA,NA,NA,NA,"T"
"5144","Soricomorpha","Crocidura rapax",NA,NA,NA,NA,"T"
"5145","Soricomorpha","Crocidura religiosa",7,NA,NA,NA,"T"
"5146","Soricomorpha","Crocidura rhoditis",NA,NA,NA,NA,"T"
"5147","Soricomorpha","Crocidura roosevelti",NA,NA,NA,NA,"T"
"5148","Soricomorpha","Crocidura russula",9.89,69.29,0.000165903,4.04,"T"
"5149","Soricomorpha","Crocidura selina",NA,NA,NA,NA,"T"
"5150","Soricomorpha","Crocidura serezkyensis",NA,NA,NA,NA,"T"
"5151","Soricomorpha","Crocidura shantungensis",NA,NA,NA,NA,"T"
"5152","Soricomorpha","Crocidura sibirica",NA,NA,NA,NA,"T"
"5153","Soricomorpha","Crocidura sicula",NA,NA,NA,NA,"T"
"5154","Soricomorpha","Crocidura silacea",7,NA,NA,3.99,"T"
"5155","Soricomorpha","Crocidura smithii",NA,NA,NA,NA,"T"
"5156","Soricomorpha","Crocidura somalica",11.5,NA,NA,NA,"T"
"5157","Soricomorpha","Crocidura stenocephala",NA,NA,NA,NA,"T"
